t_s,r
1.910000000000000031e-01,7.061468283498473220e-02
1.920000000000000040e-01,7.059447725194596679e-02
1.930000000000000049e-01,7.057426741315549201e-02
1.940000000000000058e-01,7.055405991945412625e-02
1.950000000000000067e-01,7.053386151607615728e-02
1.960000000000000075e-01,7.051368056173661081e-02
1.970000000000000084e-01,7.049352424518892657e-02
1.980000000000000093e-01,7.047339881380983162e-02
1.990000000000000102e-01,7.045331153487414955e-02
2.000000000000000111e-01,7.043326939157355804e-02
2.010000000000000120e-01,7.041327931243378246e-02
2.020000000000000129e-01,7.039334893987955755e-02
2.030000000000000138e-01,7.037348583148357595e-02
2.040000000000000147e-01,7.035369645987053777e-02
2.050000000000000155e-01,7.033398833652076965e-02
2.060000000000000164e-01,7.031436978398529491e-02
2.070000000000000173e-01,7.029484714012586288e-02
2.080000000000000182e-01,7.027542804417712119e-02
2.089999999999999913e-01,7.025611910187488929e-02
2.099999999999999922e-01,7.023692768586045632e-02
2.109999999999999931e-01,7.021786078386793584e-02
2.119999999999999940e-01,7.019892580807811366e-02
2.129999999999999949e-01,7.018013113137930303e-02
2.139999999999999958e-01,7.016148335971091055e-02
2.149999999999999967e-01,7.014298901927287777e-02
2.159999999999999976e-01,7.012465528206267285e-02
2.169999999999999984e-01,7.010649029592332104e-02
2.179999999999999993e-01,7.008850162948315754e-02
2.190000000000000002e-01,7.007069480214468682e-02
2.200000000000000011e-01,7.005307726804220481e-02
2.210000000000000020e-01,7.003565609476007647e-02
2.220000000000000029e-01,7.001843786630268518e-02
2.230000000000000038e-01,7.000142988570118296e-02
2.240000000000000047e-01,6.998463938752702562e-02
2.250000000000000056e-01,6.996807323974918447e-02
2.260000000000000064e-01,6.995173801598741914e-02
2.270000000000000073e-01,6.993564149922243400e-02
2.280000000000000082e-01,6.991978969170516145e-02
2.290000000000000091e-01,6.990418931719592777e-02
2.300000000000000100e-01,6.988884669526897186e-02
2.310000000000000109e-01,6.987376937248247766e-02
2.320000000000000118e-01,6.985896352935537512e-02
2.330000000000000127e-01,6.984443558696487586e-02
2.340000000000000135e-01,6.983019129996279051e-02
2.350000000000000144e-01,6.981623749470715345e-02
2.360000000000000153e-01,6.980258061250549373e-02
2.370000000000000162e-01,6.978922642621852857e-02
2.380000000000000171e-01,6.977618162827500803e-02
2.390000000000000180e-01,6.976345185396631843e-02
2.399999999999999911e-01,6.975104270664109207e-02
2.409999999999999920e-01,6.973895981009463341e-02
2.419999999999999929e-01,6.972720962844229653e-02
2.429999999999999938e-01,6.971579745856833210e-02
2.439999999999999947e-01,6.970472926531193214e-02
2.449999999999999956e-01,6.969401046464217264e-02
2.459999999999999964e-01,6.968364706622486027e-02
2.469999999999999973e-01,6.967364390019593900e-02
2.479999999999999982e-01,6.966400620446507042e-02
2.489999999999999991e-01,6.965473918990844338e-02
2.500000000000000000e-01,6.964584768934714565e-02
2.510000000000000009e-01,6.963733642963769455e-02
2.520000000000000018e-01,6.962921080256313788e-02
2.530000000000000027e-01,6.962147519345854296e-02
2.540000000000000036e-01,6.961413419445953987e-02
2.550000000000000044e-01,6.960719248520116920e-02
2.560000000000000053e-01,6.960065477211156704e-02
2.570000000000000062e-01,6.959452475773726665e-02
2.580000000000000071e-01,6.958880698312287783e-02
2.590000000000000080e-01,6.958350515459345298e-02
2.600000000000000089e-01,6.957862389431940242e-02
2.610000000000000098e-01,6.957416682076814074e-02
2.620000000000000107e-01,6.957013734882741551e-02
2.630000000000000115e-01,6.956653888825312104e-02
2.640000000000000124e-01,6.956337435677421854e-02
2.650000000000000133e-01,6.956064779327540692e-02
2.660000000000000142e-01,6.955836178125202052e-02
2.670000000000000151e-01,6.955651981075476609e-02
2.680000000000000160e-01,6.955512344077575959e-02
2.690000000000000169e-01,6.955417570821874340e-02
2.700000000000000178e-01,6.955367984078826560e-02
2.710000000000000187e-01,6.955363848885272315e-02
2.720000000000000195e-01,6.955405405228586024e-02
2.730000000000000204e-01,6.955492884808756049e-02
2.740000000000000213e-01,6.955626447652514532e-02
2.750000000000000222e-01,6.955806345017349901e-02
2.760000000000000231e-01,6.956032743349076231e-02
2.770000000000000240e-01,6.956305880535325337e-02
2.780000000000000249e-01,6.956625803964000543e-02
2.790000000000000258e-01,6.956992614997445368e-02
2.800000000000000266e-01,6.957406408975222445e-02
2.810000000000000275e-01,6.957867392183536559e-02
2.820000000000000284e-01,6.958375618251258499e-02
2.830000000000000293e-01,6.958931127182774179e-02
2.840000000000000302e-01,6.959534008018505857e-02
2.850000000000000311e-01,6.960184283306253272e-02
2.860000000000000320e-01,6.960882060264582394e-02
2.870000000000000329e-01,6.961627415058208035e-02
2.880000000000000338e-01,6.962420310222219855e-02
2.889999999999999791e-01,6.963260704374869825e-02
2.899999999999999800e-01,6.964148529574480662e-02
2.909999999999999809e-01,6.965083813900467546e-02
2.919999999999999818e-01,6.966066480988342136e-02
2.929999999999999827e-01,6.967096445701211060e-02
2.939999999999999836e-01,6.968173561230334156e-02
2.949999999999999845e-01,6.969297760057817370e-02
2.959999999999999853e-01,6.970468948397505471e-02
2.969999999999999862e-01,6.971687099037493507e-02
2.979999999999999871e-01,6.972951948123308485e-02
2.989999999999999880e-01,6.974263345799754099e-02
2.999999999999999889e-01,6.975621157800425409e-02
3.009999999999999898e-01,6.977025265969621914e-02
3.019999999999999907e-01,6.978475513453794021e-02
3.029999999999999916e-01,6.979971567826480372e-02
3.039999999999999925e-01,6.981513253887094983e-02
3.049999999999999933e-01,6.983100337591675866e-02
3.059999999999999942e-01,6.984732667203102929e-02
3.069999999999999951e-01,6.986409894633459350e-02
3.079999999999999960e-01,6.988131728688279365e-02
3.089999999999999969e-01,6.989897927655057408e-02
3.099999999999999978e-01,6.991708117784592447e-02
3.109999999999999987e-01,6.993561978133805423e-02
3.119999999999999996e-01,6.995459277351202820e-02
3.130000000000000004e-01,6.997399529577058575e-02
3.140000000000000013e-01,6.999382417834036640e-02
3.150000000000000022e-01,7.001407531922054783e-02
3.160000000000000031e-01,7.003474536195640476e-02
3.170000000000000040e-01,7.005582997922971122e-02
3.180000000000000049e-01,7.007732598387299283e-02
3.190000000000000058e-01,7.009922859801695494e-02
3.200000000000000067e-01,7.012153439372675878e-02
3.210000000000000075e-01,7.014423912652195670e-02
3.220000000000000084e-01,7.016733675018918537e-02
3.230000000000000093e-01,7.019082271997305333e-02
3.240000000000000102e-01,7.021469259823390208e-02
3.250000000000000111e-01,7.023894156558276036e-02
3.260000000000000120e-01,7.026356568197378305e-02
3.270000000000000129e-01,7.028855921206392243e-02
3.280000000000000138e-01,7.031391742099740716e-02
3.290000000000000147e-01,7.033963493215250606e-02
3.300000000000000155e-01,7.036570565920340081e-02
3.310000000000000164e-01,7.039212397022527601e-02
3.320000000000000173e-01,7.041888545475183392e-02
3.330000000000000182e-01,7.044598311130563506e-02
3.340000000000000191e-01,7.047341173284103755e-02
3.350000000000000200e-01,7.050116558205375694e-02
3.360000000000000209e-01,7.052923935766709784e-02
3.370000000000000218e-01,7.055762684832850296e-02
3.380000000000000226e-01,7.058632170527062710e-02
3.390000000000000235e-01,7.061531697631467930e-02
3.400000000000000244e-01,7.064460685978793397e-02
3.410000000000000253e-01,7.067418516773325832e-02
3.420000000000000262e-01,7.070404634784251130e-02
3.430000000000000271e-01,7.073418307377568603e-02
3.440000000000000280e-01,7.076458899728685359e-02
3.450000000000000289e-01,7.079525762623314900e-02
3.460000000000000298e-01,7.082618322640499287e-02
3.470000000000000306e-01,7.085735868653214586e-02
3.480000000000000315e-01,7.088877655085322471e-02
3.490000000000000324e-01,7.092042974813114742e-02
3.500000000000000333e-01,7.095231226872636410e-02
3.510000000000000342e-01,7.098441732052236663e-02
3.519999999999999796e-01,7.101673802694402626e-02
3.529999999999999805e-01,7.104926692194692139e-02
3.539999999999999813e-01,7.108199766727757440e-02
3.549999999999999822e-01,7.111492267236602105e-02
3.559999999999999831e-01,7.114803419244360161e-02
3.569999999999999840e-01,7.118132490837518478e-02
3.579999999999999849e-01,7.121478920460712347e-02
3.589999999999999858e-01,7.124841883886642857e-02
3.599999999999999867e-01,7.128220667214107964e-02
3.609999999999999876e-01,7.131614624454268858e-02
3.619999999999999885e-01,7.135023006958514380e-02
3.629999999999999893e-01,7.138445003164822777e-02
3.639999999999999902e-01,7.141879865776126768e-02
3.649999999999999911e-01,7.145327033509389636e-02
3.659999999999999920e-01,7.148785664756764080e-02
3.669999999999999929e-01,7.152255060402468168e-02
3.679999999999999938e-01,7.155734406062805308e-02
3.689999999999999947e-01,7.159223018744136080e-02
3.699999999999999956e-01,7.162720163260039019e-02
3.709999999999999964e-01,7.166225128397273048e-02
3.719999999999999973e-01,7.169737154224033182e-02
3.729999999999999982e-01,7.173255495516187019e-02
3.739999999999999991e-01,7.176779449353226648e-02
3.750000000000000000e-01,7.180308285319381145e-02
3.760000000000000009e-01,7.183841262792242666e-02
3.770000000000000018e-01,7.187377674668067595e-02
3.780000000000000027e-01,7.190916784298270747e-02
3.790000000000000036e-01,7.194457784662586231e-02
3.800000000000000044e-01,7.198000049484148954e-02
3.810000000000000053e-01,7.201542771345821603e-02
3.820000000000000062e-01,7.205085296739546785e-02
3.830000000000000071e-01,7.208626987783865736e-02
3.840000000000000080e-01,7.212167210515832427e-02
3.850000000000000089e-01,7.215705154425017254e-02
3.860000000000000098e-01,7.219240123114084584e-02
3.870000000000000107e-01,7.222771386557644280e-02
3.880000000000000115e-01,7.226298327422121803e-02
3.890000000000000124e-01,7.229820260860027326e-02
3.900000000000000133e-01,7.233336455767640227e-02
3.910000000000000142e-01,7.236846214740751126e-02
3.920000000000000151e-01,7.240348964126813724e-02
3.930000000000000160e-01,7.243843969405233674e-02
3.940000000000000169e-01,7.247330576524405044e-02
3.950000000000000178e-01,7.250808109220301112e-02
3.960000000000000187e-01,7.254275888635253189e-02
3.970000000000000195e-01,7.257733294058303641e-02
3.980000000000000204e-01,7.261179765595647539e-02
3.990000000000000213e-01,7.264614635677427157e-02
4.000000000000000222e-01,7.268037241000542548e-02
4.010000000000000231e-01,7.271446942936271585e-02
4.020000000000000240e-01,7.274843160378269280e-02
4.030000000000000249e-01,7.278225381300715280e-02
4.040000000000000258e-01,7.281592988388534138e-02
4.050000000000000266e-01,7.284945433506483103e-02
4.060000000000000275e-01,7.288281995171255745e-02
4.070000000000000284e-01,7.291602209046556260e-02
4.080000000000000293e-01,7.294905487281497236e-02
4.090000000000000302e-01,7.298191341844285918e-02
4.100000000000000311e-01,7.301459106532695587e-02
4.110000000000000320e-01,7.304708318981610604e-02
4.120000000000000329e-01,7.307938529857159471e-02
4.130000000000000338e-01,7.311149152597888612e-02
4.140000000000000346e-01,7.314339651050090485e-02
4.150000000000000355e-01,7.317509460225925244e-02
4.160000000000000364e-01,7.320658181894262873e-02
4.169999999999999818e-01,7.323785369747042029e-02
4.179999999999999827e-01,7.326890614216249875e-02
4.189999999999999836e-01,7.329973390095617658e-02
4.199999999999999845e-01,7.333033362544967571e-02
4.209999999999999853e-01,7.336070018314476415e-02
4.219999999999999862e-01,7.339082907262360622e-02
4.229999999999999871e-01,7.342071592358441479e-02
4.239999999999999880e-01,7.345035657444147492e-02
4.249999999999999889e-01,7.347974732610113024e-02
4.259999999999999898e-01,7.350888454430992702e-02
4.269999999999999907e-01,7.353776411056013596e-02
4.279999999999999916e-01,7.356638224283926220e-02
4.289999999999999925e-01,7.359473574902508641e-02
4.299999999999999933e-01,7.362282152108895472e-02
4.309999999999999942e-01,7.365063618102772602e-02
4.319999999999999951e-01,7.367817709018353867e-02
4.329999999999999960e-01,7.370544017944181958e-02
4.339999999999999969e-01,7.373242398342794157e-02
4.349999999999999978e-01,7.375912474989164413e-02
4.359999999999999987e-01,7.378554011407595370e-02
4.369999999999999996e-01,7.381166778844550080e-02
4.380000000000000004e-01,7.383750466305727400e-02
4.390000000000000013e-01,7.386304988155684148e-02
4.400000000000000022e-01,7.388830054719017215e-02
4.410000000000000031e-01,7.391325453716586502e-02
4.420000000000000040e-01,7.393790984741954730e-02
4.430000000000000049e-01,7.396226431409305691e-02
4.440000000000000058e-01,7.398631686380517658e-02
4.450000000000000067e-01,7.401006638651881631e-02
4.460000000000000075e-01,7.403351071770632175e-02
4.470000000000000084e-01,7.405664912252084287e-02
4.480000000000000093e-01,7.407947952144945669e-02
4.490000000000000102e-01,7.410200247102891047e-02
4.500000000000000111e-01,7.412421586796463790e-02
4.510000000000000120e-01,7.414611901404272176e-02
4.520000000000000129e-01,7.416771127456601997e-02
4.530000000000000138e-01,7.418899368200423949e-02
4.540000000000000147e-01,7.420996401434686029e-02
4.550000000000000155e-01,7.423062196339676178e-02
4.560000000000000164e-01,7.425096805382991327e-02
4.570000000000000173e-01,7.427100195706880237e-02
4.580000000000000182e-01,7.429072309933960894e-02
4.590000000000000191e-01,7.431013236863201477e-02
4.600000000000000200e-01,7.432923033303247273e-02
4.610000000000000209e-01,7.434801790005429734e-02
4.620000000000000218e-01,7.436649506563189349e-02
4.630000000000000226e-01,7.438466311532070108e-02
4.640000000000000235e-01,7.440252226524747547e-02
4.650000000000000244e-01,7.442007371571569829e-02
4.660000000000000253e-01,7.443731849593267225e-02
4.670000000000000262e-01,7.445425883120275479e-02
4.680000000000000271e-01,7.447089573099957560e-02
4.690000000000000280e-01,7.448723061957276959e-02
4.700000000000000289e-01,7.450326481745710161e-02
4.710000000000000298e-01,7.451900092347947535e-02
4.720000000000000306e-01,7.453444123760277762e-02
4.730000000000000315e-01,7.454958681404451337e-02
4.740000000000000324e-01,7.456444037674851699e-02
4.750000000000000333e-01,7.457900365320642433e-02
4.760000000000000342e-01,7.459327944750433759e-02
4.770000000000000351e-01,7.460727009389049591e-02
4.780000000000000360e-01,7.462097732034493613e-02
4.790000000000000369e-01,7.463440393098025316e-02
4.799999999999999822e-01,7.464755389910213146e-02
4.809999999999999831e-01,7.466043046814600792e-02
4.819999999999999840e-01,7.467303613951682684e-02
4.829999999999999849e-01,7.468537419976127578e-02
4.839999999999999858e-01,7.469744846905183866e-02
4.849999999999999867e-01,7.470926218984925982e-02
4.859999999999999876e-01,7.472081960387770561e-02
4.869999999999999885e-01,7.473212406052062717e-02
4.879999999999999893e-01,7.474317893393171708e-02
4.889999999999999902e-01,7.475398739733306319e-02
4.899999999999999911e-01,7.476455481978618034e-02
4.909999999999999920e-01,7.477488436616483436e-02
4.919999999999999929e-01,7.478498039575770528e-02
4.929999999999999938e-01,7.479484801714195163e-02
4.939999999999999947e-01,7.480449085885505778e-02
4.949999999999999956e-01,7.481391392602788903e-02
4.959999999999999964e-01,7.482312225324047605e-02
4.969999999999999973e-01,7.483212022993214474e-02
4.979999999999999982e-01,7.484091263222962531e-02
4.989999999999999991e-01,7.484950442130128279e-02
5.000000000000000000e-01,7.485790074685511053e-02
5.010000000000000009e-01,7.486610694403562916e-02
5.020000000000000018e-01,7.487412787131525471e-02
5.030000000000000027e-01,7.488196862915237617e-02
5.040000000000000036e-01,7.488963602474896231e-02
5.050000000000000044e-01,7.489713502648753796e-02
5.060000000000000053e-01,7.490447136684957874e-02
5.070000000000000062e-01,7.491165111938022370e-02
5.080000000000000071e-01,7.491867897883554284e-02
5.090000000000000080e-01,7.492556232336933242e-02
5.100000000000000089e-01,7.493230609830860145e-02
5.110000000000000098e-01,7.493891622417900300e-02
5.120000000000000107e-01,7.494539935468891301e-02
5.130000000000000115e-01,7.495176150310135788e-02
5.140000000000000124e-01,7.495800858775332476e-02
5.150000000000000133e-01,7.496414714572027793e-02
5.160000000000000142e-01,7.497018370195585035e-02
5.170000000000000151e-01,7.497612419682116169e-02
5.180000000000000160e-01,7.498197538359001324e-02
5.190000000000000169e-01,7.498774423224956187e-02
5.200000000000000178e-01,7.499343723699901376e-02
5.210000000000000187e-01,7.499906152692853434e-02
5.220000000000000195e-01,7.500462309050266729e-02
5.230000000000000204e-01,7.501012917227632693e-02
5.240000000000000213e-01,7.501558605223858367e-02
5.250000000000000222e-01,7.502100082986581930e-02
5.260000000000000231e-01,7.502638024433355701e-02
5.270000000000000240e-01,7.503173186219862234e-02
5.280000000000000249e-01,7.503706215134495205e-02
5.290000000000000258e-01,7.504237876095186388e-02
5.300000000000000266e-01,7.504768847826036315e-02
5.310000000000000275e-01,7.505299920639403599e-02
5.320000000000000284e-01,7.505831745137504785e-02
5.330000000000000293e-01,7.506365001711709506e-02
5.340000000000000302e-01,7.506900444830141850e-02
5.350000000000000311e-01,7.507438846416174261e-02
5.360000000000000320e-01,7.507980846522827045e-02
5.370000000000000329e-01,7.508527191902490683e-02
5.380000000000000338e-01,7.509078647669947815e-02
5.390000000000000346e-01,7.509635894828731173e-02
5.400000000000000355e-01,7.510199677249795869e-02
5.410000000000000364e-01,7.510770750217513059e-02
5.420000000000000373e-01,7.511349862733694704e-02
5.430000000000000382e-01,7.511937726654620284e-02
5.440000000000000391e-01,7.512535114775220624e-02
5.450000000000000400e-01,7.513142698464772562e-02
5.460000000000000409e-01,7.513761244936065231e-02
5.470000000000000417e-01,7.514391530756997506e-02
5.480000000000000426e-01,7.515034274489376664e-02
5.490000000000000435e-01,7.515690260470486717e-02
5.500000000000000444e-01,7.516360151876676221e-02
5.510000000000000453e-01,7.517044708066869529e-02
5.520000000000000462e-01,7.517744636669861091e-02
5.530000000000000471e-01,7.518460626109602085e-02
5.540000000000000480e-01,7.519193411030868079e-02
5.550000000000000488e-01,7.519943794037935170e-02
5.560000000000000497e-01,7.520712393761511128e-02
5.570000000000000506e-01,7.521499905172338019e-02
5.580000000000000515e-01,7.522307107412555538e-02
5.590000000000000524e-01,7.523134685950243206e-02
5.600000000000000533e-01,7.523983296728600778e-02
5.610000000000000542e-01,7.524853553933215367e-02
5.620000000000000551e-01,7.525746255039171551e-02
5.630000000000000560e-01,7.526662149600919782e-02
5.640000000000000568e-01,7.527601913069879858e-02
5.650000000000000577e-01,7.528566262555808075e-02
5.660000000000000586e-01,7.529555735868652400e-02
5.670000000000000595e-01,7.530571009794591320e-02
5.680000000000000604e-01,7.531612717972498150e-02
5.690000000000000613e-01,7.532681541710301021e-02
5.700000000000000622e-01,7.533778109967977088e-02
5.710000000000000631e-01,7.534902988025084236e-02
5.720000000000000639e-01,7.536056949486673318e-02
5.730000000000000648e-01,7.537240563813413230e-02
5.740000000000000657e-01,7.538454554069459745e-02
5.750000000000000666e-01,7.539699438921212971e-02
5.760000000000000675e-01,7.540975807099947748e-02
5.769999999999999574e-01,7.542284212699691681e-02
5.779999999999999583e-01,7.543625240759105344e-02
5.789999999999999591e-01,7.544999541823503575e-02
5.799999999999999600e-01,7.546407665812608634e-02
5.809999999999999609e-01,7.547850179382700753e-02
5.819999999999999618e-01,7.549327540773598244e-02
5.829999999999999627e-01,7.550840299960612234e-02
5.839999999999999636e-01,7.552388987189917469e-02
5.849999999999999645e-01,7.553974192366601226e-02
5.859999999999999654e-01,7.555596399451258716e-02
5.869999999999999662e-01,7.557256114369476085e-02
5.879999999999999671e-01,7.558953737266149719e-02
5.889999999999999680e-01,7.560689808925416533e-02
5.899999999999999689e-01,7.562464767842067004e-02
5.909999999999999698e-01,7.564279004082415103e-02
5.919999999999999707e-01,7.566133009586376024e-02
5.929999999999999716e-01,7.568027163576421246e-02
5.939999999999999725e-01,7.569961888378795578e-02
5.949999999999999734e-01,7.571937589203511787e-02
5.959999999999999742e-01,7.573954718550209020e-02
5.969999999999999751e-01,7.576013544757405349e-02
5.979999999999999760e-01,7.578114513246239636e-02
5.989999999999999769e-01,7.580257881742967496e-02
5.999999999999999778e-01,7.582444138579798321e-02
6.009999999999999787e-01,7.584673587649547188e-02
6.019999999999999796e-01,7.586946466292404656e-02
6.029999999999999805e-01,7.589263130724073492e-02
6.039999999999999813e-01,7.591623923026805110e-02
6.049999999999999822e-01,7.594029003872382333e-02
6.059999999999999831e-01,7.596478674057503822e-02
6.069999999999999840e-01,7.598973188601282347e-02
6.079999999999999849e-01,7.601512689099755582e-02
6.089999999999999858e-01,7.604097547712793115e-02
6.099999999999999867e-01,7.606727904340029878e-02
6.109999999999999876e-01,7.609403973171847968e-02
6.119999999999999885e-01,7.612125843793635105e-02
6.129999999999999893e-01,7.614893671626174476e-02
6.139999999999999902e-01,7.617707627322911623e-02
6.149999999999999911e-01,7.620567921630919117e-02
6.159999999999999920e-01,7.623474607552116478e-02
6.169999999999999929e-01,7.626427795062536152e-02
6.179999999999999938e-01,7.629427558270941712e-02
6.189999999999999947e-01,7.632473967704937745e-02
6.199999999999999956e-01,7.635567111054415712e-02
6.209999999999999964e-01,7.638706965750409472e-02
6.219999999999999973e-01,7.641893623021020487e-02
6.229999999999999982e-01,7.645127116718893057e-02
6.239999999999999991e-01,7.648407417725885948e-02
6.250000000000000000e-01,7.651734547378952200e-02
6.260000000000000009e-01,7.655108577381151969e-02
6.270000000000000018e-01,7.658529320795215423e-02
6.280000000000000027e-01,7.661996742672426419e-02
6.290000000000000036e-01,7.665510767406874537e-02
6.300000000000000044e-01,7.669071297317066327e-02
6.310000000000000053e-01,7.672678216875684909e-02
6.320000000000000062e-01,7.676331508745862231e-02
6.330000000000000071e-01,7.680030953590902265e-02
6.340000000000000080e-01,7.683776422802569839e-02
6.350000000000000089e-01,7.687567768958214476e-02
6.360000000000000098e-01,7.691404783707157800e-02
6.370000000000000107e-01,7.695287321917330947e-02
6.380000000000000115e-01,7.699215179384796826e-02
6.390000000000000124e-01,7.703188212806912072e-02
6.400000000000000133e-01,7.707206047173076335e-02
6.410000000000000142e-01,7.711268491210084008e-02
6.420000000000000151e-01,7.715375296114132531e-02
6.430000000000000160e-01,7.719526282075510337e-02
6.440000000000000169e-01,7.723721036514552551e-02
6.450000000000000178e-01,7.727959301706255335e-02
6.460000000000000187e-01,7.732240728599466817e-02
6.470000000000000195e-01,7.736565101812632739e-02
6.480000000000000204e-01,7.740932023477213597e-02
6.490000000000000213e-01,7.745341261124054355e-02
6.500000000000000222e-01,7.749792341361021186e-02
6.510000000000000231e-01,7.754284879714611056e-02
6.520000000000000240e-01,7.758818485784028940e-02
6.530000000000000249e-01,7.763392829133887452e-02
6.540000000000000258e-01,7.768007483266758939e-02
6.550000000000000266e-01,7.772661999496364993e-02
6.560000000000000275e-01,7.777355957460967140e-02
6.570000000000000284e-01,7.782088918664073485e-02
6.580000000000000293e-01,7.786860431840735008e-02
6.590000000000000302e-01,7.791670038684841981e-02
6.600000000000000311e-01,7.796517186897655716e-02
6.610000000000000320e-01,7.801401435165829235e-02
6.620000000000000329e-01,7.806322337775660480e-02
6.630000000000000338e-01,7.811279320487705957e-02
6.640000000000000346e-01,7.816271819125862608e-02
6.650000000000000355e-01,7.821299370227928482e-02
6.660000000000000364e-01,7.826361453605670815e-02
6.670000000000000373e-01,7.831457528631040332e-02
6.680000000000000382e-01,7.836586930477867918e-02
6.690000000000000391e-01,7.841749126109066881e-02
6.700000000000000400e-01,7.846943572534625932e-02
6.710000000000000409e-01,7.852169730471654507e-02
6.720000000000000417e-01,7.857426980555010099e-02
6.730000000000000426e-01,7.862714749577856543e-02
6.740000000000000435e-01,7.868032323425211416e-02
6.750000000000000444e-01,7.873379171470187843e-02
6.760000000000000453e-01,7.878754667317676430e-02
6.770000000000000462e-01,7.884158123589904421e-02
6.780000000000000471e-01,7.889588880727756159e-02
6.790000000000000480e-01,7.895046276660359907e-02
6.800000000000000488e-01,7.900529656571167458e-02
6.810000000000000497e-01,7.906038370108946223e-02
6.820000000000000506e-01,7.911571832076319533e-02
6.830000000000000515e-01,7.917129350857916859e-02
6.840000000000000524e-01,7.922710198822584260e-02
6.850000000000000533e-01,7.928313658723300239e-02
6.860000000000000542e-01,7.933939009180875079e-02
6.870000000000000551e-01,7.939585605386187406e-02
6.880000000000000560e-01,7.945252797425127189e-02
6.890000000000000568e-01,7.950939784847753378e-02
6.900000000000000577e-01,7.956645892443135748e-02
6.910000000000000586e-01,7.962370370741864156e-02
6.920000000000000595e-01,7.968112635448831860e-02
6.930000000000000604e-01,7.973871837263328544e-02
6.940000000000000613e-01,7.979647284782676042e-02
6.950000000000000622e-01,7.985438333171933356e-02
6.960000000000000631e-01,7.991244247606545115e-02
6.970000000000000639e-01,7.997064307790519022e-02
6.980000000000000648e-01,8.002897773091802169e-02
6.990000000000000657e-01,8.008743891564638895e-02
7.000000000000000666e-01,8.014601862096322471e-02
7.010000000000000675e-01,8.020471043157717528e-02
7.020000000000000684e-01,8.026350743675862709e-02
7.030000000000000693e-01,8.032240209359996219e-02
7.039999999999999591e-01,8.038138687298876373e-02
7.049999999999999600e-01,8.044045487077304546e-02
7.059999999999999609e-01,8.049959843316903396e-02
7.069999999999999618e-01,8.055880958774849776e-02
7.079999999999999627e-01,8.061808129205652595e-02
7.089999999999999636e-01,8.067740594198102855e-02
7.099999999999999645e-01,8.073677713140292589e-02
7.109999999999999654e-01,8.079618659033928341e-02
7.119999999999999662e-01,8.085562744246531375e-02
7.129999999999999671e-01,8.091509269052396536e-02
7.139999999999999680e-01,8.097457456563940392e-02
7.149999999999999689e-01,8.103406561691330057e-02
7.159999999999999698e-01,8.109355924268386862e-02
7.169999999999999707e-01,8.115304822862255685e-02
7.179999999999999716e-01,8.121252523234721854e-02
7.189999999999999725e-01,8.127198370798388583e-02
7.199999999999999734e-01,8.133141511892157116e-02
7.209999999999999742e-01,8.139081340419272725e-02
7.219999999999999751e-01,8.145017135753059023e-02
7.229999999999999760e-01,8.150948291803356005e-02
7.239999999999999769e-01,8.156874046114409582e-02
7.249999999999999778e-01,8.162793704611893963e-02
7.259999999999999787e-01,8.168706596754386762e-02
7.269999999999999796e-01,8.174612045927005799e-02
7.279999999999999805e-01,8.180509337281609283e-02
7.289999999999999813e-01,8.186397850406772203e-02
7.299999999999999822e-01,8.192276955476215927e-02
7.309999999999999831e-01,8.198145981114546288e-02
7.319999999999999840e-01,8.204004320679583739e-02
7.329999999999999849e-01,8.209851390332925658e-02
7.339999999999999858e-01,8.215686448236880768e-02
7.349999999999999867e-01,8.221508897362082846e-02
7.359999999999999876e-01,8.227318127649760338e-02
7.369999999999999885e-01,8.233113459501339992e-02
7.379999999999999893e-01,8.238894327648216276e-02
7.389999999999999902e-01,8.244660194004911624e-02
7.399999999999999911e-01,8.250410398686275348e-02
7.409999999999999920e-01,8.256144359846581682e-02
7.419999999999999929e-01,8.261861503947366681e-02
7.429999999999999938e-01,8.267561274762466605e-02
7.439999999999999947e-01,8.273243127551359322e-02
7.449999999999999956e-01,8.278906553961230819e-02
7.459999999999999964e-01,8.284550991936792674e-02
7.469999999999999973e-01,8.290175855244562297e-02
7.479999999999999982e-01,8.295780584431003413e-02
7.489999999999999991e-01,8.301364777752230639e-02
7.500000000000000000e-01,8.306927809659073181e-02
7.510000000000000009e-01,8.312469276813058694e-02
7.520000000000000018e-01,8.317988677007910614e-02
7.530000000000000027e-01,8.323485581529292687e-02
7.540000000000000036e-01,8.328959491033853524e-02
7.550000000000000044e-01,8.334409965571441814e-02
7.560000000000000053e-01,8.339836534771521981e-02
7.570000000000000062e-01,8.345238765192342090e-02
7.580000000000000071e-01,8.350616296789625803e-02
7.590000000000000080e-01,8.355968737725523454e-02
7.600000000000000089e-01,8.361295699847656748e-02
7.610000000000000098e-01,8.366596812238882852e-02
7.620000000000000107e-01,8.371871660737213727e-02
7.630000000000000115e-01,8.377119950556963235e-02
7.640000000000000124e-01,8.382341241616855787e-02
7.650000000000000133e-01,8.387535152657288329e-02
7.660000000000000142e-01,8.392701368260276074e-02
7.670000000000000151e-01,8.397839594487734038e-02
7.680000000000000160e-01,8.402949505296686272e-02
7.690000000000000169e-01,8.408030817430607595e-02
7.700000000000000178e-01,8.413083218310084266e-02
7.710000000000000187e-01,8.418106555346420439e-02
7.720000000000000195e-01,8.423100578194848975e-02
7.730000000000000204e-01,8.428064999757499398e-02
